client_id|ssn|first_name|last_name|gender|street|city|state|zip|latitude|longitude|city_pop|job|dob|email|phonenum|profile
854bc246-96e8-42c0-99cb-3985d26cee8a|098-13-2369|Katrina|Miller|F|42725 Andrew Stream|Rayne|LA|70578|-92.2486|30.2045|16122|Site engineer|1980-01-17|katrina.miller@gmail.com|543-762-3746x3849|adults_2550_female_urban.json
fd87549a-cee3-4cd9-ad17-095170e5be49|134-43-8321|Christine|Johnston|F|15947 John Mountains Apt. 270|Parkton|NC|28371|-78.9969|34.9006|6519|Administrator, education|1956-10-21|christine.johnston@yahoo.com|972.021.1487|adults_50up_female_urban.json
1d3b1111-5011-47e6-a37d-abbfe2ff3b98|055-37-4746|Jennifer|Johnson|F|819 Sanchez Wells Apt. 761|Camillus|NY|13031|-76.2807|43.0417|15551|Producer, television/film/video|1980-04-04|jennifer.johnson@gmail.com|685-878-5481|adults_2550_female_urban.json
e57632a1-524c-42dc-9573-d63305af790a|434-96-5350|Michelle|Harris|F|33067 Oconnor Pine|Fort Worth|TX|76103|-97.2604|32.747|813980|Administrator|1987-01-04|michelle.harris@hotmail.com|(600)272-8815|adults_2550_female_urban.json
f79e5862-1f97-49ec-88f2-106484a93a31|827-89-9746|Monica|Vincent|F|690 Johnathan Harbor|Pedro Bay|AK|99647|-154.0757|59.8681|44|Engineer, energy|1960-08-16|monica.vincent@yahoo.com|305-067-8836x10780|adults_50up_female_rural.json
b1a2ce64-453d-4517-a283-f78614b743e6|022-04-0238|Danielle|Smith|F|59366 Heather Roads Apt. 054|Cummington|MA|01026|-72.9202|42.4633|946|Financial planner|1984-01-02|danielle.smith@hotmail.com|001-066-013-0172x08688|adults_2550_female_rural.json
db9147ce-7f28-45b4-bebd-66f08afcd1be|576-98-7457|Kristen|Rivera|F|00353 Sandy Ford|Baxter|TN|38544|-85.6378|36.1249|6543|Engineer, automotive|1996-10-11|kristen.rivera@hotmail.com|015-473-6128|adults_2550_female_urban.json
d698c393-93ab-41f4-bbe0-f2b76a50f0e2|227-34-5814|Steven|Wood|M|80140 Bowers Path Apt. 930|El Campo|TX|77437|-96.2743|29.2008|17054|Heritage manager|1940-05-24|steven.wood@yahoo.com|(886)788-2140x5160|adults_50up_male_urban.json
c0dabf99-df35-46eb-87a0-87f0475a018c|066-89-9260|Alyssa|Hudson|F|0616 Alexander Burgs Suite 345|High Rolls Mountain Park|NM|88325|-105.8189|32.9396|899|Hotel manager|1988-07-11|alyssa.hudson@hotmail.com|1315872788|adults_2550_female_rural.json
83556d4d-8e7d-46fe-8b94-dee1883b8499|186-29-1208|Bryan|Wilson|M|39450 Lauren Highway Apt. 652|Arvada|CO|80002|-105.0984|39.7945|122111|Armed forces operational officer|1950-11-27|bryan.wilson@gmail.com|792.331.0128|adults_50up_male_urban.json
c381f782-5231-4f4d-bf8c-de62d2bc6a8f|549-49-5574|Kevin|Russell|M|805 Alejandro Freeway|Troutman|NC|28166|-80.8822|35.6863|8619|Journalist, newspaper|1972-07-13|kevin.russell@hotmail.com|5331851950|adults_50up_male_urban.json
f7ffcaba-de58-4c6d-b875-6befaa98aa38|822-97-8180|Bob|Jones|M|93059 Hill Fort|Bass Lake|CA|93604|-119.5568|37.3244|674|Recruitment consultant|1949-06-03|bob.jones@yahoo.com|752-894-7810|adults_50up_male_rural.json
989aa900-0ac3-4e10-af94-681e0a4cda28|509-21-8191|Wendy|Myers|F|91235 Campbell Circles Suite 433|Indianapolis|IN|46227|-86.1302|39.6789|910148|Barrister's clerk|2001-02-14|wendy.myers@hotmail.com|(006)956-4812|young_adults_female_urban.json
a26133c0-78c4-4e79-8d31-4bfc8ba7427d|188-48-6691|Kevin|Case|M|152 Morrow Flat Suite 913|Avondale|AZ|85323|-112.3438|33.4321|74817|Lobbyist|1963-05-06|kevin.case@hotmail.com|363-292-5947x059|adults_50up_male_urban.json
79fcbde2-c00b-41ab-a482-084e507f8bf7|650-39-8092|Craig|Watson|M|1632 Lopez Spring Apt. 159|Freeman|VA|23856|-77.7208|36.7893|1033|Acupuncturist|1973-09-22|craig.watson@gmail.com|(180)193-4756x231|adults_2550_male_rural.json
e24b6d27-3be8-485c-8181-7782badac4cb|806-60-5784|Jonathan|Zimmerman|M|4095 Sean Vista|Valencia|PA|16059|-79.9235|40.7018|7738|Geographical information systems officer|1991-10-15|jonathan.zimmerman@hotmail.com|001-981-154-6017x253|adults_2550_male_urban.json
1039a004-209f-4e4d-896c-c662f822cd7f|300-89-9596|Michael|Cooper|M|37586 Scott Springs|Florham Park|NJ|07932|-74.3928|40.7757|9868|Systems developer|1943-06-09|michael.cooper@yahoo.com|5299887245|adults_50up_male_urban.json
e5243192-44bf-4903-9993-0eeda2a01be8|864-93-5643|Jon|Diaz|M|6823 Julie Plains Suite 569|Phoenix|AZ|85012|-112.0678|33.5097|1312922|Customer service manager|1981-10-21|jon.diaz@hotmail.com|001-230-766-5321|adults_2550_male_urban.json
e5243192-44bf-4903-9993-0eeda2a01be8|864-93-5643|Jon|Diaz|M|6823 Julie Plains Suite 569|Phoenix|AZ|85012|-112.0678|33.5097|1312922|Customer service manager|1981-10-21|jon.diaz@hotmail.com|001-230-766-5321|adults_2550_male_urban.json
19b41163-3fcb-463c-b088-00959639e7f4|711-54-0849|Megan|Murphy|F|2435 Molly River|Arcadia|LA|71001|-92.9245|32.5556|4531|Community pharmacist|1992-09-14|megan.murphy@yahoo.com|+1-255-856-6241x3863|adults_2550_female_urban.json
30e026b5-2ea5-4d94-a2c4-a36334e37d9f|507-12-3979|Claire|Kerr|F|40622 Roberts Place|Greensboro|NC|27403|-79.8202|36.0641|305168|Social research officer, government|1947-04-10|claire.kerr@hotmail.com|302.666.0620x26133|adults_50up_female_urban.json
7f862293-886a-47da-8222-b01f313cba7c|868-50-9345|Tamara|Sherman|F|6869 Johnson Mountain Suite 722|Buckingham|IA|50612|-92.4098|42.2552|335|Environmental manager|1975-12-26|tamara.sherman@yahoo.com|(319)823-0987|adults_2550_female_rural.json
50f12ade-bafb-45c0-8e7d-bc3145524168|690-25-0357|Martha|Johnson|F|7912 Kristina Rapid Apt. 623|Wilkes Barre|PA|18701|-75.885|41.2436|74653|Neurosurgeon|1971-02-15|martha.johnson@yahoo.com|001-359-762-6549|adults_50up_female_urban.json
136913d5-9658-45d5-8bc5-38a3fcdc19f9|154-38-7407|Clifford|Johnson|M|883 Kristen Overpass Suite 996|South Lake Tahoe|CA|96155|-120.043|38.8449|29800|Public relations account executive|1962-09-22|clifford.johnson@yahoo.com|(728)424-1376x98023|adults_50up_male_urban.json
b2466203-013e-4edc-a28b-5dae08506072|798-03-1824|George|Cooper|M|05170 Kelly Summit|Pittsburgh|PA|15207|-79.9338|40.4003|687276|Charity fundraiser|1951-08-12|george.cooper@gmail.com|+1-191-904-2740x8498|adults_50up_male_urban.json
199c74eb-415e-4aab-a75a-0fb2174d0df9|530-99-7950|John|Daniels|M|57701 Baldwin Estate|Beaverton|OR|97007|-122.8652|45.4505|183865|Insurance risk surveyor|1983-11-07|john.daniels@yahoo.com|(091)069-8187x791|adults_2550_male_urban.json
ed634276-be12-4c6e-b00f-d51ef1b0039a|395-23-9940|Drew|Collins|M|873 King Keys|Gramercy|LA|70052|-90.6902|30.0527|3795|Commercial art gallery manager|1946-05-16|drew.collins@yahoo.com|(822)330-3683x90825|adults_50up_male_urban.json
7db9af72-a202-44a5-ad4b-cc2ca8b609d9|298-01-4180|Zachary|Morris|M|3853 Brittany Mount Suite 362|Phoenix|AZ|85016|-112.0305|33.5021|1312922|Engineer, civil (contracting)|1976-05-14|zachary.morris@hotmail.com|+1-515-289-5350x458|adults_2550_male_urban.json
4208eb7a-3e7f-44ea-bd9e-65b854944a44|671-06-2990|Allison|Stewart|F|2622 Jordan Brooks|Elsie|MI|48831|-84.4456|43.0814|3512|Community education officer|1950-05-02|allison.stewart@yahoo.com|770-341-7705|adults_50up_female_urban.json
2e4b5bf7-283b-4488-a9af-47c71611bbb1|741-49-2088|Alexa|Edwards|F|05082 Wendy Branch|Deaver|WY|82421|-108.5979|44.9257|448|Careers information officer|1961-03-15|alexa.edwards@gmail.com|+1-575-766-7160x4777|adults_50up_female_rural.json
d11d208e-d47f-4112-aad5-6c9403ddeb95|759-96-6461|Howard|Smith|M|8568 Wells Mews|Sumava Resorts|IN|46379|-87.4336|41.1671|202|Administrator, local government|1995-08-26|howard.smith@yahoo.com|263.534.9806|adults_2550_male_rural.json
7a0a3fbe-61a3-4579-b983-3e9f52cd23a6|720-91-7761|Anthony|Jimenez|M|8848 Taylor Radial Apt. 587|Salisbury|CT|06068|-73.4215|42.0015|1612|Technical sales engineer|1994-08-03|anthony.jimenez@yahoo.com|+1-926-122-1572x312|adults_2550_male_rural.json
a98ae577-4b68-49e7-a94d-c06ca81f89f4|798-99-2107|Kelly|Lewis|F|550 Wendy Drive|Greenville|NC|27834|-77.3975|35.6192|108695|Accommodation manager|1949-03-09|kelly.lewis@hotmail.com|359-413-4132|adults_50up_female_urban.json
2987c019-d33d-430a-91e8-f2568b44858e|118-17-4921|Willie|Scott|M|655 Hill Gardens|Shiro|TX|77876|-95.8285|30.6752|197|Statistician|1968-11-20|willie.scott@gmail.com|001-401-369-1215x15699|adults_50up_male_rural.json
8e934d55-7c26-4219-8d47-88bdde10b2fa|265-72-9174|Carol|Fisher|F|06659 Price Circles|Glasgow|WV|25086|-81.4067|38.2155|928|Transport planner|1969-10-09|carol.fisher@yahoo.com|(248)299-9035x00206|adults_50up_female_rural.json
44030cbe-7df4-4300-aac0-c3ca81359a20|636-75-2694|Pam|Good|F|70237 Mitchell Locks Apt. 706|Clermont|IA|52135|-91.6552|43.013|864|Optician, dispensing|1988-11-11|pam.good@yahoo.com|001-877-337-1416x0281|adults_2550_female_rural.json
7841a2bc-e225-43b6-a1ce-948e04c4a98d|008-77-3806|Krista|May|F|23931 Thomas Roads Suite 591|Arminto|WY|82630|-106.807|42.9662|10|Broadcast engineer|1995-11-19|krista.may@gmail.com|941.069.4942|adults_2550_female_rural.json
73016ea6-fc5a-48a6-9e99-fb632deced22|153-48-2185|Craig|Day|M|72107 Logan Cape|Gilbertsville|PA|19525|-75.5953|40.3059|14107|Biochemist, clinical|1981-04-04|craig.day@gmail.com|923-739-7430|adults_2550_male_urban.json
bbea3a51-bf56-45ef-994b-c9863687c9a2|837-63-3905|Amy|Berger|F|932 Maurice Spur|Corpus Christi|TX|78404|-97.4013|27.7683|306433|Automotive engineer|1976-11-25|amy.berger@gmail.com|646.656.3457x35964|adults_2550_female_urban.json
34b71880-57cf-4032-aa89-5763e56ee51c|589-12-6404|Kim|Jenkins|F|097 Calvin Keys|Polk|OH|44866|-82.2126|40.9343|2259|Designer, textile|1967-12-19|kim.jenkins@yahoo.com|454.232.9149|adults_50up_female_rural.json
61a4629b-bb56-41bc-9a0d-5c44451a708a|740-99-0768|Dawn|Cochran|F|595 Angela Forest|Aimwell|LA|71401|-91.9925|31.7619|117|Research scientist (life sciences)|1975-07-25|dawn.cochran@gmail.com|(375)111-0696x4935|adults_2550_female_rural.json
7eff6133-b12f-4c31-8943-4bc6a0390e39|463-16-6662|Elizabeth|Collins|F|0173 Hanson Row Suite 587|Littleton|MA|01460|-71.4877|42.5401|8924|Surveyor, mining|1962-06-24|elizabeth.collins@yahoo.com|2315738755|adults_50up_female_urban.json
0301764c-9e26-4884-bc47-c6c1ed60dd64|121-56-0483|Dominique|Austin|F|98707 Cynthia Square Apt. 857|San Antonio|TX|78245|-98.6895|29.4189|1595797|Ceramics designer|1975-10-06|dominique.austin@hotmail.com|001-950-387-9785|adults_2550_female_urban.json
effd82da-6dcf-4d5d-9bdb-f41dcd788345|571-23-9987|Christina|Martin|F|21371 Melissa Spring Suite 621|Redwood Valley|CA|95470|-123.2243|39.2779|6032|Health promotion specialist|1969-10-18|christina.martin@yahoo.com|338-790-3501|adults_50up_female_urban.json
6ae87695-2780-4e45-98f7-411bc405f6e5|341-81-3199|David|Baker|M|3140 Bruce Port Apt. 118|Red Wing|MN|55066|-92.5486|44.5528|18564|Health promotion specialist|1927-11-11|david.baker@hotmail.com|475-081-1424|adults_50up_male_urban.json
7750bc83-77da-42c5-a602-0f8509e5bd95|733-17-2029|Victoria|Martin|F|854 Lee Lock|Saint Stephens Church|VA|23148|-77.055|37.8479|1827|Facilities manager|1963-04-14|victoria.martin@gmail.com|085-254-7764|adults_50up_female_rural.json
76a2bafd-649c-440d-8970-3554e5d3af0a|009-34-8588|Kara|Garner|F|9709 Tina Gateway Suite 415|Philadelphia|PA|19128|-75.2231|40.0402|1526206|Audiological scientist|2001-11-17|kara.garner@hotmail.com|(426)073-9448x570|young_adults_female_urban.json
552c9b07-ccaf-4355-b35a-c4a2ee6c8b12|099-45-0255|Tina|Farmer|F|406 Elliott Walk|Washington Depot|CT|06794|-73.3274|41.6559|1065|Newspaper journalist|1963-06-14|tina.farmer@gmail.com|+1-517-070-4071|adults_50up_female_rural.json
fa11f604-bdfa-410d-903b-dc1c9c7a3dc3|156-79-8345|Heather|Turner|F|551 Chloe Hills|South Walpole|MA|02071|-71.2752|42.0992|1707|Higher education lecturer|1997-10-24|heather.turner@gmail.com|+1-656-643-7246x7461|adults_2550_female_rural.json
e4ee0e8e-d5e9-4d10-b49d-ac5af1164183|600-62-7352|Martin|Martin|M|31951 Fletcher Stream|Hennepin|OK|73444|-97.3879|34.4719|156|Scientist, forensic|1977-12-28|martin.martin@hotmail.com|(025)499-1018x4802|adults_2550_male_rural.json
f2faa4f0-ee16-48a5-942c-cad84b4be828|683-82-0714|Matthew|Evans|M|76238 Nicole Extensions Suite 309|Crouse|NC|28033|-81.3385|35.4359|2749|Horticultural therapist|1947-11-11|matthew.evans@yahoo.com|446.618.2464|adults_50up_male_urban.json
254b7916-18fe-4ebd-b68b-a086733a65f9|866-35-4043|Jacqueline|Melendez|F|1009 Fuller Field Suite 815|Williamstown|MA|01267|-73.2036|42.7089|7989|Audiological scientist|1954-04-27|jacqueline.melendez@yahoo.com|117-090-1641x997|adults_50up_female_urban.json
ce7c0abd-572d-4d92-92e1-a3b4dbc09ca0|697-71-2245|Sabrina|Hanson|F|7197 Jensen Field Suite 148|Longs|SC|29568|-78.7934|33.9064|12224|Therapist, music|1951-04-26|sabrina.hanson@yahoo.com|+1-892-894-1112|adults_50up_female_urban.json
86c103ec-ba02-4e6b-a739-cbaa30e6fb34|740-28-8367|Paul|Wright|M|634 Patton Spur Apt. 110|Ipava|IL|61441|-90.2967|40.3594|897|Designer, blown glass/stained glass|1994-04-02|paul.wright@hotmail.com|001-486-933-1829x7049|adults_2550_male_rural.json
50244e2f-22ae-464a-85c9-7c6fe337b885|078-66-6177|Erica|Manning|F|19120 Payne Mews Suite 564|Kingsport|TN|37665|-82.5733|36.5799|87124|Hospital pharmacist|1971-12-28|erica.manning@hotmail.com|001-651-110-2407x23651|adults_50up_female_urban.json
1d1bfa52-c69d-4185-aca7-258a097a9b52|744-72-9738|Jennifer|Walker|F|07916 Ashley Expressway Apt. 855|Stuart|VA|24171|-80.2392|36.6517|8250|Science writer|1949-01-26|jennifer.walker@gmail.com|583-305-3161x91378|adults_50up_female_urban.json
e90639cc-d46c-4172-ba18-1fa39dbb36b1|245-97-4687|Gail|Estrada|F|019 Smith Pine|Yorktown|IA|51656|-95.1562|40.7374|71|Lecturer, further education|1992-03-13|gail.estrada@gmail.com|0318443147|adults_2550_female_rural.json
1aec3bcf-106e-47a9-945d-0aa906d5d649|414-83-7576|Jacob|Hernandez|M|4019 Stephen Stream Suite 147|Stonewall|LA|71078|-93.8003|32.2848|5546|Barrister's clerk|1958-04-20|jacob.hernandez@hotmail.com|(838)955-9066x395|adults_50up_male_urban.json
a918f274-e561-4586-9bee-0a89c563bc88|279-62-5742|Angela|Velasquez|F|7726 Rios Road Suite 717|Dellrose|TN|38453|-86.8121|35.1214|373|Dispensing optician|1976-03-24|angela.velasquez@gmail.com|168.239.9138|adults_2550_female_rural.json
927fd212-2da7-46e6-bde1-1e4f27bfab48|258-30-8256|Sabrina|Garcia|F|68162 Jonathan Club|Bernice|LA|71222|-92.6263|32.821|3481|Runner, broadcasting/film/video|1960-08-17|sabrina.garcia@yahoo.com|(316)432-8941x33766|adults_50up_female_urban.json
3a92a496-b529-4479-8697-3f0932111b42|873-97-2942|Alexis|Moreno|F|4320 Richard Lake|Warren|NJ|07059|-74.5105|40.6318|15311|Radiographer, diagnostic|1953-09-14|alexis.moreno@gmail.com|7900625033|adults_50up_female_urban.json
e3048e3b-0d11-401f-9fd3-fe7fa9645f6c|231-33-5175|Frank|Aguilar|M|6987 Carrillo Village|Coupeville|WA|98239|-122.6823|48.2189|6646|Data processing manager|1967-08-05|frank.aguilar@gmail.com|(862)121-0291x1231|adults_50up_male_urban.json
e627cbcd-a146-43e4-8d24-5a37266b6389|242-96-7921|Charles|Taylor|M|67854 Navarro Mill|Lankin|ND|58250|-98.007|48.2952|241|Social worker|1940-01-17|charles.taylor@gmail.com|(890)720-5812x6988|adults_50up_male_rural.json
cb10bbfb-5eb0-4113-a7f4-7b3061023b24|457-98-6795|Elizabeth|Davidson|F|1594 Browning Road Suite 164|Beaver|KY|41604|-82.6869|37.3774|620|Health and safety inspector|1928-01-22|elizabeth.davidson@hotmail.com|(859)130-2293x6758|adults_50up_female_rural.json
14bba55e-b268-47fa-81bf-e3d9ffbb3eef|841-24-1989|Joseph|Moreno|M|2994 Jeremiah Camp Apt. 636|Weston|OR|97886|-118.3733|45.8074|1140|Dietitian|1964-07-09|joseph.moreno@hotmail.com|5534175671|adults_50up_male_rural.json
c4957e24-e4c0-41a1-a014-d28d1680a5a0|462-31-7561|Julie|Lee|F|5846 Christina Expressway|Arcadia|IN|46030|-86.0409|40.1776|3308|Trade union research officer|2000-09-17|julie.lee@hotmail.com|(251)625-4798x013|young_adults_female_urban.json
37f7e18c-f2a4-439c-b8af-9eed8cbc45fa|746-82-8403|Dakota|Garcia|M|398 Rodriguez Islands Suite 117|Teterboro|NJ|07608|-74.0556|40.864|67|Physiotherapist|1942-04-18|dakota.garcia@gmail.com|001-513-071-0218x2120|adults_50up_male_rural.json
3dee04d4-42ad-46ca-813d-183fd2020567|535-56-4560|James|Murray|M|84873 Crawford Plaza|Hatton|ND|58240|-97.4325|47.638|1276|Surveyor, rural practice|1980-04-14|james.murray@hotmail.com|+1-445-947-4134|adults_2550_male_rural.json
d0e1f6ec-377f-46f0-865c-a2cc52a87627|648-90-7997|Julia|Woodard|F|5606 Raymond Garden|Port O Connor|TX|77982|-96.7751|28.14|1253|Plant breeder/geneticist|1966-04-11|julia.woodard@yahoo.com|001-352-987-3274|adults_50up_female_rural.json
a9f969e6-6ded-4bff-b2a5-34836fa725a8|586-42-6957|Joseph|White|M|29056 Lindsey Prairie Apt. 690|Redvale|CO|81431|-108.3895|38.1865|460|Advertising art director|1931-05-16|joseph.white@hotmail.com|+1-671-471-1549x9672|adults_50up_male_rural.json
a0a3a520-2107-4b1e-ae9f-b4c536363c00|140-77-1030|Robert|Williams|M|2983 Cameron Vista|Cincinnati|OH|45211|-84.5967|39.1524|795220|Planning and development surveyor|1998-04-27|robert.williams@hotmail.com|001-727-639-5101x838|young_adults_male_urban.json
d7cb3b87-f242-499e-9152-3e0964644d97|304-76-5742|Eduardo|Greene|M|7085 Connie Union|Galena|MD|21635|-75.8717|39.3374|2098|Writer|1956-02-15|eduardo.greene@hotmail.com|(190)145-1792x4312|adults_50up_male_rural.json
65e9721b-2c9b-458a-9e60-2595a780fff0|056-20-4031|Rachel|Hicks|F|00994 Ferguson Canyon Apt. 338|Laurel|MS|39440|-89.1312|31.7054|43244|Recycling officer|1967-01-20|rachel.hicks@yahoo.com|407.260.6299|adults_50up_female_urban.json
6c393e56-74cf-4159-a038-5d5e46f65ef3|338-22-0319|Tracy|Harvey|F|187 Price Path|Gabriels|NY|12939|-74.318|44.5527|205|Licensed conveyancer|1986-03-09|tracy.harvey@hotmail.com|958-614-2556x5693|adults_2550_female_rural.json
502d8804-3d39-4d20-86da-0c0c95e734a9|131-22-7459|Evan|White|M|40587 Lane Hill|Mc Farland|KS|66501|-96.2379|39.0535|260|Hotel manager|1928-02-19|evan.white@yahoo.com|322-206-1824x046|adults_50up_male_rural.json
10e3a7b2-fbca-4b2f-bcc7-752f8dbb010b|315-96-1579|Tiffany|Daniel|F|4811 Smith Rapid Apt. 916|Jefferson|MA|01522|-71.8706|42.3755|3310|Engineer, water|1959-06-13|tiffany.daniel@gmail.com|(214)876-4497x40020|adults_50up_female_urban.json
973ecbc3-0e68-45c6-997f-36e4c9c1c64b|598-52-6683|Dustin|Brown|M|331 Moyer Road|Quincy|MA|02171|-71.0241|42.2825|92271|Civil Service fast streamer|1992-02-10|dustin.brown@yahoo.com|201-306-5402x69062|adults_2550_male_urban.json
ce24ff4d-be7f-49e0-be75-909bd897175f|608-24-9414|Johnny|Kennedy|M|8625 Daniel Ford Suite 922|Tulsa|OK|74137|-95.9306|36.0284|413574|Data processing manager|2000-07-28|johnny.kennedy@yahoo.com|+1-982-118-5906x294|young_adults_male_urban.json
20fecd02-f6cf-4c4d-bde6-5ad469315c86|276-17-3411|Jacqueline|Clements|F|3855 Jones Valley Suite 203|Albuquerque|NM|87123|-106.509|35.0717|641349|Economist|1990-06-05|jacqueline.clements@yahoo.com|(488)914-0813x9673|adults_2550_female_urban.json
5f745651-4398-47d9-8caf-8beeeb2dcf58|057-33-3678|Erika|Wilkerson|F|40085 Flores Throughway Apt. 000|Jefferson City|MO|65109|-92.2443|38.5773|68677|Adult nurse|2003-12-27|erika.wilkerson@gmail.com|+1-480-544-3995x501|young_adults_female_urban.json
edf471f0-bf02-4f59-9692-bdf2115631e9|470-24-8224|Christopher|Valdez|M|19380 Vernon Points Apt. 282|North Evans|NY|14112|-78.9927|42.6917|85|Engineer, manufacturing|1961-03-07|christopher.valdez@gmail.com|499-694-7224|adults_50up_male_rural.json
ffeb0d1d-b506-4546-b79c-9fc3b6c206a8|701-82-7027|Brian|Galvan|M|3858 Danny Villages|Phillips|NE|68865|-98.2129|40.8982|894|Scientist, marine|1997-04-30|brian.galvan@gmail.com|001.423.8997|adults_2550_male_rural.json
7e492d6b-341e-4cd6-8466-39e3db2ccccf|477-61-4609|Joseph|Villegas|M|3547 Casey Squares Suite 180|Wamsutter|WY|82336|-108.1517|41.6583|498|Chiropodist|1985-11-08|joseph.villegas@hotmail.com|014.977.3019x822|adults_2550_male_rural.json
d208510d-1beb-4e9f-bb05-2db74038a103|529-72-4146|Jeffrey|Morales|M|9023 Evans Parkway|Ventura|CA|93004|-119.1651|34.2788|112613|Sales promotion account executive|1967-03-02|jeffrey.morales@yahoo.com|001-532-250-2450|adults_50up_male_urban.json
00187f65-8421-4151-ac77-8e31b7ea2709|875-81-8999|Brandy|Oneill|F|752 Gary Cove Suite 975|Calexico|CA|92231|-115.5028|32.6832|39073|Secondary school teacher|1981-04-06|brandy.oneill@yahoo.com|273.621.8990x40967|adults_2550_female_urban.json
2bedf114-f74f-4cb1-bd0e-ade727879772|629-81-6722|Cindy|Harper|F|7696 Lopez Forges Suite 186|Saint Clair|MI|48079|-82.5133|42.8255|12304|Passenger transport manager|1973-10-05|cindy.harper@hotmail.com|625.877.0337x401|adults_2550_female_urban.json
8c32d3ad-d1f2-41ba-9503-6f90f5413fbc|319-94-5171|Jennifer|Brown|F|342 Mack Locks Suite 599|Beeler|KS|67518|-100.171|38.4811|69|Accountant, chartered|1940-04-04|jennifer.brown@gmail.com|(988)576-8842x0270|adults_50up_female_rural.json
86f69fdf-acb1-4131-9d05-f98733d7e647|209-81-8491|Trevor|Fischer|M|94854 Woods Stravenue|Green Castle|MO|63544|-92.878|40.2703|818|Barista|1955-10-24|trevor.fischer@hotmail.com|(325)624-0247x1383|adults_50up_male_rural.json
80802e37-afcd-438e-933f-283f6abf2d49|326-41-0996|Denise|Lindsey|F|680 Cowan Gardens Suite 707|Geigertown|PA|19523|-75.8881|40.1897|250|Development worker, international aid|1958-04-04|denise.lindsey@gmail.com|393.498.7468x65737|adults_50up_female_rural.json
7b5e34de-2970-4eb0-a0bd-02729ee1f239|278-75-4419|Patrick|Ruiz|M|615 Hernandez Gardens|Marcellus|NY|13108|-76.3323|42.9821|6175|Film/video editor|1998-07-03|patrick.ruiz@gmail.com|797.936.7382x049|young_adults_male_urban.json
1fdef832-fc9f-4630-a5b0-b4b2de9d4cbd|483-11-4796|John|Bush|M|045 Castillo Course Apt. 881|York|PA|17403|-76.713|39.9494|175624|Microbiologist|1948-04-01|john.bush@yahoo.com|3513446838|adults_50up_male_urban.json
fe16d568-ee45-47d1-a73f-7dcdbbfbbb39|140-85-1012|Jake|Garcia|M|5533 Murray Corner|Naco|AZ|85620|-109.9413|31.3373|897|Engineer, technical sales|1950-03-25|jake.garcia@hotmail.com|+1-389-974-3317x14445|adults_50up_male_rural.json
421e419c-6eed-4cfa-8c2f-b49f6429f81e|807-54-0539|Sara|Sanders|F|82571 Smith Valleys Apt. 484|Newbern|AL|36765|-87.5615|32.5515|1294|International aid/development worker|1969-02-02|sara.sanders@hotmail.com|(459)265-1582x8444|adults_50up_female_rural.json
a070b645-f0da-475c-a6b6-f11b61c7b9ba|342-69-0107|David|Ruiz|M|897 Martinez Wall Suite 059|Seco|KY|41849|-82.7358|37.1765|193|Audiological scientist|1985-07-31|david.ruiz@gmail.com|480.224.2823|adults_2550_male_rural.json
720fdb9f-1c0f-473d-9be4-5528adbe5196|343-28-7941|Alison|Harris|F|62634 Dominguez Villages|Franklin|ID|83237|-111.7871|42.0288|1146|Computer games developer|1976-10-26|alison.harris@yahoo.com|+1-488-022-8836x21914|adults_2550_female_rural.json
2119fad8-85b4-4bd4-8cdc-6156a66c0630|656-69-8340|Devin|Short|M|8884 Melanie Coves|Delight|AR|71940|-93.5247|34.0238|1652|Commercial art gallery manager|1989-11-13|devin.short@gmail.com|(564)800-6405|adults_2550_male_rural.json
a4fd333b-ed3d-4127-8371-6da628c4a909|565-41-2703|Andrew|Moran|M|60098 Elizabeth Plains|Reading|PA|19605|-75.9328|40.3886|213013|Programme researcher, broadcasting/film/video|1985-02-14|andrew.moran@yahoo.com|598-020-2089|adults_2550_male_urban.json
1f9d6767-5f47-4100-a9d6-c1838c4052e6|225-46-9803|Jennifer|Li|F|2717 Carrillo Forge Suite 332|Yemassee|SC|29945|-80.8129|32.643|4841|Database administrator|1956-05-29|jennifer.li@hotmail.com|001-135-224-8609x39974|adults_50up_female_urban.json
298e5937-63b8-4cad-8aa2-faa2ccedb2a2|259-99-7065|Susan|Beck|F|104 Jackson Knolls Suite 969|Gulston|KY|40830|-83.3262|36.7656|301|Ambulance person|1993-11-14|susan.beck@gmail.com|859.068.6451x74476|adults_2550_female_rural.json
8f1cd136-cc38-427e-96d6-cc64b8e00ce4|425-25-8200|Leonard|Bell|M|7379 Powell Shore|Doniphan|NE|68832|-98.379|40.77|1974|Development worker, community|1978-08-15|leonard.bell@yahoo.com|001-657-480-1822|adults_2550_male_rural.json
0be078b5-e08d-4ead-8d40-47141f4a4ebc|342-10-9645|Maria|Strickland|F|60627 Gray Viaduct|Shawnee Mission|KS|66209|-94.6377|38.8984|370212|Journalist, newspaper|1962-03-06|maria.strickland@hotmail.com|(352)111-3434x8182|adults_50up_female_urban.json
dc49e662-a3c3-4a37-9e85-d568a17883ed|560-04-7499|Sierra|Vance|F|44790 Steele Mission Suite 595|Locust Valley|NY|11560|-73.5927|40.8817|6464|Fashion designer|1968-03-23|sierra.vance@yahoo.com|(192)136-5378|adults_50up_female_urban.json
